fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.77866212868391,0.5770756148592081,0.08374561787756096,2.100324421193833,0.06570141020342128,34.17794928504864,45.15291384362062,0.9940135646398859,3.4615032743722405,0.7403611782407287,12.564363910137912,8
9.44668671496693,0.31213698752692376,0.5488048097463878,2.7442716004525214,0.08308548284759348,5.891124882865794,15.310604368660465,0.9964751863551504,3.1574205972701486,0.9210502198673843,11.697854659293885,8
7.275966732480795,0.3625165860156682,0.32335502706227137,1.9919480644045477,0.05567107562394328,14.044282830250227,30.067077526745535,0.9947215066935498,3.241745254233051,0.766101976081144,11.237578119215334,8
5.6401075207429265,0.8357826706909113,0.05862622953446564,1.3911686418970761,0.04222157341728681,12.005676965922286,87.0536052937877,0.9924334201082509,3.562237795239657,0.8145258539763144,12.934807730080875,8
12.637124950289518,0.31917771167382714,0.7172142940678284,2.369398391791942,0.07366904441736576,6.271177735433529,28.816356076184586,0.9987696009349009,2.8809128957152375,0.8274569210622299,9.698210464504811,8
5.595553054124284,0.8643660946309163,0.05344318647419307,1.3771733852699892,0.04854248772011485,12.022750448678318,88.61836784946388,0.9923283298575685,3.5514164909074606,0.8106931677428276,12.859999671147506,8
10.561652711304292,0.33051467836810305,0.5338100382757602,2.666954879231059,0.07318180431159128,4.013662245902922,14.627970913847903,0.9973176395205519,3.162292817138521,0.6457045113206684,11.014482320896343,8
7.877966210866253,0.5774625208631875,0.11290596776151444,2.422496446880376,0.0667651926293398,33.85027946538131,44.14757952378589,0.9941567499795937,3.4638425832528625,0.7544980943411955,12.72014601181113,8
7.788430963036442,0.36498916568592477,0.4685309532374607,3.6453440327163045,0.07221264267122235,15.337097916061568,37.79487995377312,0.9974413412712767,3.3510559920402536,0.8512628982538064,12.79743338146675,8
5.053793327361752,0.41210757733268855,0.24816139833709008,1.954439462831993,0.05843022874510182,18.46409941834553,49.083517497233395,0.9916164657178177,3.7206592858843615,0.7343785115570687,14.101029484466556,8
10.765635342910825,0.364456434187836,0.5303713338027052,2.5131484882930804,0.06855671310682383,5.086551060927568,17.62598885867698,0.9973343981862269,3.1527957192096476,0.639306771587211,11.084913118762334,8
4.90095405291584,0.41837107361209364,0.235752712015127,2.0504021051795407,0.06011077302056787,19.22546619646441,48.352675717741995,0.9916155264384651,3.7259827775318866,0.7329406509341794,13.962975643165457,8
7.847212811085434,0.35287942206297146,0.4735185192459976,3.711229512086564,0.0821680610249176,15.583985504333354,35.34705169165462,0.9975381730506842,3.3569421425381414,0.8611807004975399,12.887074329815572,8
10.184248983635175,0.2534178889381457,0.5463771517987753,1.9369156702643098,0.08033231221976933,42.89460256928117,77.18396584663988,0.9944210550786131,2.992486639207022,0.6360291688089339,11.895340865178527,8
9.09309700814705,0.40916097850459865,0.49188971163722817,1.883400445399519,0.07653564520495615,6.802637450649706,13.443837394699603,0.9947187336511947,3.2118812765575804,0.689840954385313,12.49329647609416,8
5.494025064137925,0.8576365435288592,0.054437374886131866,1.5752562825956562,0.04405609223745548,12.095988151483132,87.95537144666135,0.9923661357613299,3.5735982443145295,0.817229309651625,12.902456457527887,8
10.769555953822294,0.3657837912944585,0.5381869791092218,2.6566196382567178,0.06810664096684466,5.11234428850492,19.09280616699532,0.9972668158791499,3.158199275780684,0.639394982258454,10.99725579798972,8
7.132893552169317,0.39318381324699947,0.28950942284222997,1.925579951669932,0.05808667784082027,15.339209732773101,28.952239493472984,0.9947162131003876,3.2295338726235436,0.7537951453086145,11.265103422342117,8
7.033203467393799,0.3799162627675323,0.30098198369195045,2.003452508783545,0.05828196223194511,15.280719763687092,31.249709408101136,0.9946180290427958,3.21707482638024,0.7468071438757943,11.27047759283836,8
7.445141720361124,0.38844653167978443,0.30354668902841464,1.8926480428611252,0.07560461696105937,17.74437091045494,25.089924865991957,0.993928647810107,3.2406632628920997,0.7062853170450774,11.471379668645833,8
10.220392209829102,0.33236186791401484,0.4311848743264123,6.383178583303034,0.07110033516295657,3.782215650267319,12.987969632030708,0.9978343232691788,3.242081032504666,0.8268785003194162,12.623663480656555,8
7.927895043836932,0.35494656810443215,0.4427328407299954,3.701809319546356,0.07923942869030665,15.218358958908727,36.781763977648005,0.9973068238113172,3.343990303201363,0.8596548466995446,12.770016531920316,8
7.129418284356651,0.3708744758363904,0.30735574229251006,1.9954740155975919,0.05344830807260087,15.25460572692559,25.459791978790907,0.9944449393103575,3.230639235234079,0.7637670533380255,11.249900582166191,8
7.961420323864533,0.5259978046784581,0.3448057432958522,2.52260713086007,0.07403172503203055,7.877124831746542,16.46694079402708,0.992378277520454,3.201280746512808,0.7274771944356503,13.058983746520996,8
11.31593673597699,0.6067757323661498,0.6752578183881492,5.176284403287467,0.08576578044785164,4.81736391755147,19.3879087726693,0.9988644390158387,3.227303191578159,0.6908636503079626,13.391134896272186,8
11.075128553570137,0.6114554987856374,0.6854708470315745,5.210787159393548,0.08397563850595087,5.9681378572998485,19.386980678607802,0.9987331786636263,3.2169937564078532,0.701892160105399,13.449405479249052,8
7.8331775944776725,0.5826044759933917,0.09080427981895997,2.3143647789681467,0.06759907027115622,33.628828983835106,49.11908706689697,0.9941038072034093,3.4532606975273183,0.7312636241969923,12.653466794121117,8
7.7748369817796785,0.5744576262802904,0.08635663743587296,2.191237331152632,0.0635725950653805,34.8765026825053,45.46932563889124,0.9941681458616063,3.4644185515475776,0.7370246768171443,12.74878505975515,8
5.7230412052318425,0.8443866749027933,0.037218171201913924,1.3701413657564983,0.04445572818175615,12.19603851832402,89.052624540484,0.9925123774480693,3.554237400935478,0.8160085949294438,12.910656004624553,8
7.234323600279868,0.3787565857955988,0.3062395622472588,1.916615786901417,0.05382692852613946,14.584467751009736,30.94600956051027,0.9947293408590255,3.21577150104279,0.7655231056484596,11.307728216540811,8
7.265671923374236,0.37764121681302665,0.316917391802693,1.9724730714673195,0.05856169584642896,13.92777314445094,29.90287894855935,0.994856732342004,3.2442662237279998,0.7477619779339979,11.355498928529526,8
5.538289893539535,0.8573217164193984,0.05735923493381411,1.3462344547324434,0.04335543700088198,12.308517127295415,87.85625957006444,0.992505707744611,3.5671861707154013,0.8323560661913324,12.945628466529428,8
7.831383018478455,0.3419576243810339,0.4625871343099033,3.6684149848483054,0.08081944625645808,15.363642938382936,36.86438081068825,0.9972786210107855,3.3645996747487317,0.8647938143361671,12.724010985731272,8
9.997772368668889,0.2632001780002154,0.545349048195974,1.9691978907280359,0.08563806648126757,41.88728604601762,73.41425017205931,0.9943632410619676,2.986775185662279,0.6449358657615465,11.741351314330347,8
7.368680673166363,0.3627462547485133,0.3124789815331234,1.8378846746634945,0.07289904175036295,17.31533804554206,24.74203110773521,0.9941688185492961,3.2452740633894237,0.6996537918582403,11.387582406329605,8
5.116205404303755,0.41223152848085165,0.24073591980528106,1.9142870252338569,0.06007324516437519,18.818076183294103,49.71548821400357,0.9917491975989045,3.7228645720747355,0.7353039358209732,14.019259294645988,8
12.586684317884854,0.32453274179567004,0.7333680400416218,2.1933645495332144,0.07083048685128798,6.55747432021334,30.043923297067963,0.9987055967972067,2.8785579430715735,0.8256073126558439,9.873828008517338,8
9.293624855211709,0.29729506063099065,0.5528956993967445,2.708908665124901,0.08134730199460943,6.5185423380677046,15.314372841797969,0.9964592843718634,3.1539697557722257,0.9287941668690998,11.70352036608244,8
4.92812501940072,0.4109147818317987,0.23928344612020291,1.9900406563879292,0.05951988084056542,18.143885185527097,50.24530260870374,0.991780683019301,3.7157114438169168,0.7339036008297655,14.092175545102062,8
5.683814194886134,0.8578051873211254,0.04529897658640273,1.4437758275738541,0.04396930573460384,11.271202687156336,90.59264664369563,0.9924496065322722,3.551711532658903,0.8029538207714401,12.861766542105265,8
7.185473784889018,0.3804987198645513,0.3177501411153833,2.067081816248104,0.056114009109552956,16.06106745664509,28.62477828863884,0.9946942716874125,3.2274246467415075,0.744415848210106,11.270915235578943,8
5.580831295433439,0.853737758610946,0.040081560840665935,1.4319717250532469,0.04109375749442337,12.486945360161588,91.07863706462695,0.9924485809566673,3.570011410045355,0.8222304876268637,12.883461576160009,8
5.592076750090197,0.4791583247607122,0.026854154538220522,1.8850924204851771,0.043812742582483986,27.340578223528855,87.27340452487678,0.9910088967389935,3.4904466106626657,0.8331429666861788,13.955785316488617,8
10.220553283231734,0.3274348808496589,0.4318182642501403,6.417563606785434,0.0746037900445607,4.179690766459031,12.905606043830762,0.9974607769281807,3.220569787292019,0.808899495486259,12.662727576621092,8
5.405876077579679,0.8698811212995987,0.055811112296788076,1.3842076615452943,0.04534083460719382,12.108532546085486,88.19480506059284,0.9924455349947677,3.564583719570869,0.8176758041552239,12.750143083414947,8
7.125928966404706,0.36844309392518715,0.32218965311472403,2.0590731563417406,0.05834949076696185,14.403296119001439,28.479783887197684,0.9948911931163174,3.2267823864385115,0.75702655991993,11.272755272884323,8
7.821025313965991,0.573241565223627,0.09890383429459264,2.36129200506523,0.0640685102107754,33.834563616265584,41.691585487574805,0.9940602394316292,3.463763468047489,0.7563885618080659,12.762121771363633,8
12.57833005161554,0.3028131865860528,0.7279449197772084,2.1645577700477205,0.07086608328379479,5.975303076430604,30.470285702535307,0.998793548655653,2.887673192246945,0.8392742290466297,9.783102548112861,8
7.764477482727079,0.3746141070482182,0.4682066726462105,3.625625146109624,0.0752415146617588,14.952758285486869,40.66281175222462,0.997406034624949,3.3535777146949304,0.8636220010252527,12.858046669061675,8
12.688244252490193,0.3213445782919618,0.726840785672788,2.1800997987403203,0.07099827948551644,6.5884624943473025,29.802531769919543,0.9985619948459469,2.8750989488826995,0.8276629465178492,9.918901904159092,8
7.914199626445569,0.3525817239352395,0.4660068398505885,3.4641874807659376,0.08285348048607648,15.958409714480995,37.90424813039057,0.9973665672506328,3.359945066265002,0.8674257078270402,12.804349072463152,8
5.533785727984885,0.4787630899015008,0.036637619577675466,1.8297581032071257,0.044680273342001336,27.749830787978958,86.69498854408837,0.9907746466531993,3.505752798161674,0.8090745749387596,14.063243169286519,8
7.236442937218988,0.3709760428693706,0.3035895090997194,1.9124699921951687,0.05455440294084259,14.409384907243878,30.934025657127272,0.9947143515907656,3.2302079645776653,0.7659607375519479,11.430883256652018,8
4.8872238310062475,0.42682958030402296,0.23804274329062353,2.0221931056947833,0.057515993396271996,19.20311904351527,49.934398831553324,0.9916696343273366,3.7198326940072994,0.7312993466966937,14.021754423100724,8
10.726304879537725,0.3375310628903031,0.530686756223845,2.4961892082643944,0.06605347841210851,5.852225683892339,16.446377087618842,0.9973226653566353,3.152899121188474,0.6485362256723246,10.997399624275655,8
5.678811898611433,0.8378182239547936,0.04671786885954315,1.3513392155386803,0.04294988854747097,11.789375114458759,85.38538840096928,0.9923895227552028,3.5575815598965095,0.8297257688778286,12.948826326987751,8
7.499035362378942,0.360080819904996,0.28468646130368264,1.7706819187543041,0.075874329671955,17.444196458102883,23.115762309838217,0.9941467052698673,3.227355202058804,0.7006906319529642,11.464070001703229,8
7.962641352204725,0.35122097144094544,0.44792553051069955,3.6812554469936716,0.07694572554368169,14.56271091106636,37.61364406913708,0.9972582880577779,3.3558150844932,0.8694079819732451,12.797899965578504,8
7.244565049345848,0.3834778824597701,0.3122484367430415,1.9639260122217665,0.05363442426973648,15.011111386566084,30.515449379256097,0.9946881359014704,3.235354512492414,0.7710870625840465,11.273822474694937,8
7.749105848585181,0.535977655280681,0.34885561456642705,2.4273150995147925,0.07390596729844728,7.39304374756972,18.561767554188133,0.9922491218785797,3.182162561032482,0.7050074794636557,13.19291670689088,8
5.4987029330173245,0.4984207817370505,0.030091334231829664,1.8246354433467036,0.04560346620591597,28.005658273164453,84.36206152696121,0.9907558810285472,3.503958667271,0.8014169564166067,13.98535887225223,8
9.316922005244095,0.2921130458770211,0.5870311856582275,2.7853291815447703,0.07979937421525733,5.939168168217319,14.531446786120043,0.9964109957388795,3.1636159364353156,0.9299165352912887,11.764584632956925,8
9.511355627124317,0.30573477708549934,0.5510076416300052,2.853454296123468,0.07845153069578001,6.317661213913121,17.9757702347187,0.9964377877681947,3.1412587554628946,0.9302605563517821,11.714221979712638,8
8.698172882845133,0.4219595394973058,0.3943501224492204,1.731581041179674,0.06723863749486665,6.928794508160917,10.752495955595037,0.9952725124611737,3.349431859430541,0.6921896102651262,11.798844793767344,8
4.917447057200653,0.42549687967846406,0.25262386484004645,2.0142570302842135,0.06544597938282812,18.79685522176268,51.49436979023951,0.991722518479697,3.7185893066648568,0.743346914402203,13.954063837084096,8
10.296006818176691,0.33081713304335536,0.46041894109396014,6.566981457739952,0.07601105803839768,3.9554144576391272,10.276889940506328,0.9975556627696738,3.242871207076113,0.8276206836883118,12.553959175419212,8
7.921582918522371,0.34583299604604356,0.46640447553004627,3.5838209885883616,0.08162580554420637,14.894428302466807,36.835611376640905,0.9972055225016928,3.3586893747437245,0.8674616324995399,12.8462305106432,8
7.278233261648641,0.3239501054151363,0.34046368819182443,1.712625905101053,0.05667433022449762,3.15635260529399,12.94280920157787,0.9960275185788426,3.2231906800434755,1.0974042932764267,9.938844944482163,8
7.754473408933243,0.33454855330758804,0.4605415809664307,3.4876876203472427,0.0776269521806174,15.105465239367197,37.802594957879855,0.997289032186849,3.3526520396942283,0.8681565993760012,12.806309981486983,8
11.108095428118387,0.6015229693053787,0.6862577075189129,5.142325218690309,0.08440811686730837,5.917768067800549,17.277501583695578,0.9987921209029046,3.237849889674618,0.6870434252574248,13.48377400666772,8
7.2033131787251525,0.3783895608990818,0.32254522488824866,2.0310843315038367,0.05734265612704632,15.777128002746206,25.714624312872726,0.9947445322956201,3.225157379584256,0.7620783054537427,11.20343474042585,8
